epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,5106,2.24463,2.68965,1.21521,0.50376,0.3047,0.31123,0.10526,1.25919,2.39592,0.84638,0.0008813,0.0008813,0.0008813
115,5151.12,2.34062,2.64941,1.26998,0.38964,0.35,0.24875,0.09027,1.32297,2.24126,0.84664,0.0008714,0.0008714,0.0008714
116,5196.18,2.21111,2.51262,1.20486,0.47352,0.35995,0.3017,0.10098,1.24543,2.23718,0.81733,0.0008615,0.0008615,0.0008615
117,5241.3,2.2071,2.60908,1.26487,0.495,0.375,0.29024,0.09706,1.28707,2.39092,0.82384,0.0008516,0.0008516,0.0008516
118,5286.4,2.30502,2.71607,1.23009,0.35736,0.4,0.28031,0.10956,1.34616,2.24911,0.8699,0.0008417,0.0008417,0.0008417
119,5331.44,2.32493,2.66892,1.24336,0.61846,0.32423,0.32979,0.13084,1.44392,2.18427,0.93217,0.0008318,0.0008318,0.0008318
120,5376.54,2.32572,2.92185,1.32834,0.47575,0.375,0.29353,0.11398,1.43891,2.39414,0.92576,0.0008219,0.0008219,0.0008219
121,5421.75,2.3493,2.74351,1.29022,0.56853,0.3626,0.34643,0.1369,1.40891,2.30591,0.90379,0.000812,0.000812,0.000812
122,5466.91,2.37207,2.8045,1.30215,0.42919,0.425,0.2798,0.10917,1.39085,2.34938,0.90196,0.0008021,0.0008021,0.0008021
123,5512.02,2.33096,2.65219,1.28789,0.34324,0.325,0.23499,0.09889,1.37914,2.45556,0.87446,0.0007922,0.0007922,0.0007922
124,5557.17,2.40085,2.7464,1.29693,0.45585,0.35,0.29188,0.106,1.34554,2.17589,0.86073,0.0007823,0.0007823,0.0007823
125,5602.28,2.21541,2.59327,1.25003,0.40182,0.45,0.30673,0.10946,1.37099,2.18679,0.88147,0.0007724,0.0007724,0.0007724
126,5647.37,2.13158,2.53127,1.17207,0.33443,0.35,0.24547,0.10261,1.3886,2.32391,0.89138,0.0007625,0.0007625,0.0007625
127,5692.48,2.19738,2.49622,1.22655,0.31266,0.4,0.23555,0.09421,1.34761,2.40546,0.88631,0.0007526,0.0007526,0.0007526
128,5737.56,2.32876,2.67797,1.27191,0.38241,0.4,0.27739,0.10168,1.39822,2.31766,0.91587,0.0007427,0.0007427,0.0007427
129,5782.72,2.28252,2.6915,1.29671,0.38911,0.425,0.29204,0.11061,1.43204,2.44409,0.9205,0.0007328,0.0007328,0.0007328
130,5827.76,2.1655,2.48557,1.18049,0.39785,0.3965,0.28762,0.12337,1.37031,2.29306,0.87641,0.0007229,0.0007229,0.0007229
131,5872.82,2.20101,2.50525,1.2414,0.41222,0.4,0.27953,0.11461,1.28986,2.25356,0.84539,0.000713,0.000713,0.000713
132,5917.95,2.24598,2.6813,1.27359,0.41977,0.375,0.27556,0.09581,1.39771,2.37915,0.88617,0.0007031,0.0007031,0.0007031
133,5963.1,2.27185,2.72768,1.27954,0.40466,0.39098,0.27104,0.11089,1.3099,2.38756,0.84007,0.0006932,0.0006932,0.0006932
134,6008.19,2.27839,2.69004,1.2365,0.35787,0.44592,0.25886,0.09757,1.31111,2.36461,0.85255,0.0006833,0.0006833,0.0006833
135,6053.32,2.28147,2.62376,1.2306,0.43051,0.35,0.27254,0.10372,1.36188,2.39231,0.86228,0.0006734,0.0006734,0.0006734
136,6098.43,2.25491,2.68709,1.25456,0.41527,0.375,0.27758,0.12602,1.27675,2.36379,0.83526,0.0006635,0.0006635,0.0006635
137,6143.51,2.207,2.5332,1.20122,0.42387,0.425,0.32068,0.12887,1.33504,2.24957,0.85933,0.0006536,0.0006536,0.0006536
138,6188.52,2.16323,2.60807,1.17272,0.42814,0.375,0.312,0.12416,1.34943,2.26214,0.8792,0.0006437,0.0006437,0.0006437
139,6233.53,2.03523,2.31272,1.14336,0.47556,0.35,0.28994,0.11982,1.29138,2.2807,0.83299,0.0006338,0.0006338,0.0006338
140,6278.61,2.1893,2.58238,1.17735,0.32183,0.425,0.26493,0.12462,1.33374,2.33712,0.84862,0.0006239,0.0006239,0.0006239
141,6323.68,2.12949,2.52926,1.20914,0.54317,0.375,0.30783,0.11296,1.26381,2.28271,0.82388,0.000614,0.000614,0.000614
142,6368.73,2.10519,2.448,1.17623,0.47169,0.325,0.26338,0.1135,1.32312,2.28576,0.8629,0.0006041,0.0006041,0.0006041
143,6413.85,2.22444,2.66313,1.25924,0.45661,0.35,0.2636,0.11105,1.30681,2.34348,0.8546,0.0005942,0.0005942,0.0005942
144,6458.95,2.25153,2.76063,1.28934,0.47545,0.35,0.26473,0.10091,1.29952,2.30382,0.85005,0.0005843,0.0005843,0.0005843
145,6504.06,2.17703,2.526,1.21977,0.44129,0.35,0.26874,0.11129,1.34182,2.30115,0.87829,0.0005744,0.0005744,0.0005744
146,6549.17,2.22009,2.72332,1.21207,0.49376,0.35,0.28487,0.11795,1.3603,2.36904,0.88383,0.0005645,0.0005645,0.0005645
