name_file,real_eggs_images,counted_eggs_image,model_name,total_time,image_name,timestamp
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,32,25,best-train2.onnx,3.360989,paleta-7-32.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,139,158,best-train2.onnx,3.365812,paleta-8-139.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,146,182,best-train2.onnx,3.353436,paleta-8-146.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,15,24,best-train2.onnx,3.23941,paleta-8-15.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,25,30,best-train2.onnx,4.078802,paleta-8-25.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,12,21,best-train2.onnx,4.179256,paleta-9-12.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,137,316,best-train2.onnx,4.02849,paleta-9-137.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-12,60,52,best-train2.onnx,3.50076,paleta-9-60.jpg,2025-04-12 13:19:23
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,41,55,best-train2.onnx,3.188593,paleta-1-41.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,60,54,best-train2.onnx,2.655054,paleta-2-60.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,18,74,best-train2.onnx,2.757899,paleta-3-18.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,20,21,best-train2.onnx,2.739034,paleta-4-20.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,108,89,best-train2.onnx,4.185503,paleta-43-108.jpg,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,29,22,best-train2.onnx,3.645153,paleta-5-29.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,12,15,best-train2.onnx,3.553505,paleta-6-12.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,32,38,best-train2.onnx,2.889921,paleta-7-32.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-4,0,21,best-train2.onnx,2.985851,paleta-8-0.png,2025-04-12 13:19:55
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,18,21,best-train2.onnx,3.725551,paleta-14-18.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,103,49,best-train2.onnx,3.757837,paleta-185-103.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,34,52,best-train2.onnx,3.394925,paleta-191-34.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,46,46,best-train2.onnx,3.877418,paleta-201-46.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,152,150,best-train2.onnx,4.283613,paleta-228-152.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,47,44,best-train2.onnx,3.729104,paleta-254-47.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,12,12,best-train2.onnx,3.926266,paleta-256-12.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,16,20,best-train2.onnx,3.419688,paleta-38-16.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,44,33,best-train2.onnx,3.062538,paleta-404-44.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-5,8,8,best-train2.onnx,3.725079,paleta-81-8.jpg,2025-04-12 13:20:33
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,23,20,best-train2.onnx,3.07667,paleta-067-23.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,41,48,best-train2.onnx,3.227372,paleta-109-41.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,32,39,best-train2.onnx,3.475078,paleta-187-32.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,58,53,best-train2.onnx,3.180755,paleta-291-58.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,59,60,best-train2.onnx,3.231283,paleta-34-59.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,4,6,best-train2.onnx,3.161197,paleta-352-4.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,108,69,best-train2.onnx,3.104062,paleta-43-108.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,7,6,best-train2.onnx,3.076,paleta-51-7.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,15,20,best-train2.onnx,3.209317,paleta-61-15.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-6,60,56,best-train2.onnx,3.064359,paleta-78-60.jpg,2025-04-12 13:21:06
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,112,132,best-train2.onnx,3.248677,paleta-1-112.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,4,11,best-train2.onnx,3.359983,paleta-10-4.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,47,76,best-train2.onnx,3.024962,paleta-11-47.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,93,151,best-train2.onnx,3.537449,paleta-12-93.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,129,140,best-train2.onnx,3.777498,paleta-13-129.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,114,132,best-train2.onnx,3.753428,paleta-14-114.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,15,21,best-train2.onnx,3.423764,paleta-15-15.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,95,106,best-train2.onnx,3.192053,paleta-16-95.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,24,33,best-train2.onnx,3.227208,paleta-17-24.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,4,10,best-train2.onnx,3.197985,paleta-2-4.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,20,47,best-train2.onnx,3.169786,paleta-5-20.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,53,65,best-train2.onnx,3.167102,paleta-7-53.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-7,13,17,best-train2.onnx,3.066337,paleta-9-13.jpg,2025-04-12 13:21:50
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,50,39,best-train2.onnx,3.219703,paleta-110-50.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,29,15,best-train2.onnx,3.172226,paleta-144-29.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,24,26,best-train2.onnx,3.552178,paleta-177-24.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,136,160,best-train2.onnx,3.092397,paleta-186-136.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,16,28,best-train2.onnx,3.154369,paleta-282-16.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,18,24,best-train2.onnx,3.163186,paleta-290-18.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,20,28,best-train2.onnx,3.660012,paleta-329-20.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,12,24,best-train2.onnx,3.563704,paleta-33-12.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,22,15,best-train2.onnx,3.441285,paleta-37-22.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-8,55,57,best-train2.onnx,3.35104,paleta-87-55.jpg,2025-04-12 13:22:24
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,5,13,best-train2.onnx,3.748514,paleta-140-5.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,4,14,best-train2.onnx,3.604599,paleta-146-4.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,13,16,best-train2.onnx,3.761919,paleta-165-13.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,1,3,best-train2.onnx,3.419994,paleta-203-1.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,11,15,best-train2.onnx,3.232718,paleta-210-11.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,3,3,best-train2.onnx,3.20358,paleta-211-3.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,3,6,best-train2.onnx,3.112577,paleta-268-3.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,8,13,best-train2.onnx,3.275197,paleta-284-8.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,1,8,best-train2.onnx,3.24388,paleta-285-1.jpg,2025-04-12 13:22:59
/media/williancaddd/CODES/WORKSPACE-FIOTEC/eggs-count-algorithms/base-9,9,32,best-train2.onnx,3.135859,paleta-340-9.jpg,2025-04-12 13:22:59
