epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,1818.8,1.84327,1.49373,1.08825,0.65411,0.7,0.63111,0.23249,1.03994,0.84056,0.67989,0.0012377,0.0012377,0.0012377
79,1842.35,1.96343,1.50478,1.21634,0.69551,0.68578,0.71572,0.27068,0.95125,0.91117,0.65495,0.0012278,0.0012278,0.0012278
80,1867.46,2.01239,1.42817,1.14591,0.70126,0.75,0.74677,0.30347,0.9878,0.80855,0.66654,0.0012179,0.0012179,0.0012179
81,1891.63,1.96401,1.44253,1.1877,0.69982,0.81644,0.79311,0.33838,0.93983,0.67037,0.64709,0.001208,0.001208,0.001208
82,1915.76,1.97135,1.44732,1.15016,0.66705,0.75,0.74177,0.23629,1.1369,0.83673,0.70692,0.0011981,0.0011981,0.0011981
83,1939.9,2.04187,1.60264,1.16648,0.67909,0.85,0.74386,0.24956,1.03174,1.52801,0.67369,0.0011882,0.0011882,0.0011882
84,1964.59,2.02277,1.50887,1.1996,0.77138,0.7,0.7235,0.32351,0.92916,0.78862,0.63912,0.0011783,0.0011783,0.0011783
85,1988.32,1.97344,1.52731,1.18433,0.75104,0.8,0.80071,0.27326,0.99806,0.81978,0.65515,0.0011684,0.0011684,0.0011684
86,2012.81,1.93032,1.43248,1.14187,0.77042,0.6,0.70923,0.244,1.01665,1.18602,0.66466,0.0011585,0.0011585,0.0011585
87,2036.37,1.95691,1.49115,1.17423,0.66785,0.8,0.71156,0.31027,0.92826,1.17548,0.643,0.0011486,0.0011486,0.0011486
88,2060.18,2.01858,1.52826,1.17773,0.74482,0.75,0.77707,0.30667,0.91576,0.97508,0.62149,0.0011387,0.0011387,0.0011387
89,2083.81,1.91438,1.41778,1.15831,0.78345,0.7,0.76017,0.25523,1.00526,0.95813,0.659,0.0011288,0.0011288,0.0011288
90,2107.8,1.98966,1.47183,1.17977,0.82094,0.8,0.86801,0.34468,0.99727,0.8849,0.65973,0.0011189,0.0011189,0.0011189
91,2132.15,1.92613,1.29007,1.12843,0.8149,0.75,0.79835,0.27834,1.08923,1.08671,0.68056,0.001109,0.001109,0.001109
92,2159.51,1.97421,1.37531,1.13874,0.8575,0.7,0.85948,0.30019,0.98084,0.77039,0.65356,0.0010991,0.0010991,0.0010991
93,2186.25,1.93645,1.44826,1.19619,0.72492,0.79094,0.77282,0.24193,1.02574,1.02976,0.65843,0.0010892,0.0010892,0.0010892
94,2210.42,1.9097,1.34223,1.08128,0.84203,0.79959,0.82703,0.3073,0.98503,0.71416,0.65191,0.0010793,0.0010793,0.0010793
95,2234.48,2.08936,1.50279,1.18767,0.71642,0.7,0.73512,0.24641,1.01767,0.92509,0.67076,0.0010694,0.0010694,0.0010694
96,2258.59,1.97658,1.47947,1.1949,0.83471,0.8,0.82254,0.34436,0.9361,1.69535,0.6335,0.0010595,0.0010595,0.0010595
